"Name","K","Kin","Kout","TypeI","TypeII"
"TNNT1",11,6,5,0,1
"NR1H3",65,10,55,0,1
"NR1D2",40,38,2,0,1
"PSMD4",12,10,2,0,1
"NLGN3",11,9,2,0,1
"TSC22D4",20,16,4,0,1
"SFPQ",229,60,169,0,1
"NPM1",39,35,4,0,1
"TCOF1",21,20,1,0,1
"RPGR",3,2,1,0,1
"PITX1",13,12,1,0,1
"SYT1",29,25,4,0,1
"STX4",36,30,6,0,1
"NUAK1",45,41,4,0,1
"NUP98",51,45,6,0,1
"PAFAH1B2",90,88,2,0,1
"WT1",30,26,4,0,1
"EBF1",218,33,185,0,1
"PDCD10",30,29,1,0,1
"PDCD6IP",38,27,11,0,1
"RAD50",25,22,3,0,1
"PDGFRB",41,20,21,0,1
"TRIM39",11,10,1,0,1
"PEX5",17,14,3,0,1
"PFN2",69,64,5,0,1
"SCMH1",6,5,1,0,1
"PSMA1",16,10,6,0,1
"PLXNA1",43,40,3,0,1
"PNKP",6,4,2,0,1
"PORCN",9,7,2,0,1
"PPFIA3",26,23,3,0,1
"WBP11",23,18,5,0,1
"SNAP23",41,35,6,0,1
"RGS4",21,19,2,0,1
"PTGDS",6,4,2,0,1
"PTGFR",17,15,2,0,1
"TUBB2B",10,7,3,0,1
"S100A8",10,9,1,0,1
"RAB3A",4,2,2,0,1
"VIPR1",9,8,1,0,1
"RFX1",39,33,6,0,1
"SCARB1",15,14,1,0,1
"SDCBP2",2,1,1,0,1
"SERPING1",26,22,4,0,1
"SMAD5",65,56,9,0,1
"WNT1",19,18,1,0,1
"SIX5",119,35,84,0,1
"SKIL",122,98,24,0,1
"TCEB2",17,11,6,0,1
"USP8",21,19,2,0,1
"STAT4",18,5,13,0,1
"STC2",64,62,2,0,1
"VAMP2",29,25,4,0,1
"TNFSF12",4,3,1,0,1
"TRAF5",17,15,2,0,1
"USP13",24,20,4,0,1
"ZBTB43",61,60,1,0,1
"ZNF417",69,67,2,0,1
"ZNF446",18,17,1,0,1
"GATA6",154,96,58,0,1
"RREB1",96,94,2,0,1
"hsa-miR-130a-5p",934,30,904,0,1
"hsa-miR-142-5p",748,39,709,0,1
"hsa-miR-146a-5p",268,57,211,0,1
"hsa-miR-181a-5p",630,45,585,0,1
"hsa-miR-21-5p",606,83,523,0,1
"hsa-miR-22-5p",772,69,703,0,1
"hsa-miR-29b-2-5p",76,56,20,0,1
"hsa-miR-3648",125,121,4,0,1
"hsa-miR-4503",30,23,7,0,1
"hsa-miR-4524a-5p",67,12,55,0,1
"hsa-miR-663a",100,75,25,0,1
"hsa-miR-6784-5p",42,32,10,0,1
"hsa-miR-6794-5p",81,33,48,0,1
"hsa-miR-8078",12,11,1,0,1
"hsa-miR-95-5p",54,32,22,0,1
