"Name","K","Kin","Kout","TypeI","TypeII"
"PTK2",73,40,33,0,1
"BNIP3L",34,29,5,0,1
"ROBO2",29,21,8,0,1
"BRCA2",16,12,4,0,1
"CTBP2",19,17,2,0,1
"NFYA",115,32,83,0,1
"NMI",15,14,1,0,1
"RFC1",21,18,3,0,1
"BTBD2",23,21,2,0,1
"HIST4H4",12,10,2,0,1
"RBL2",42,36,6,0,1
"PDLIM7",18,13,5,0,1
"TRIM5",9,8,1,0,1
"BTK",52,8,44,0,1
"KHDRBS1",36,30,6,0,1
"KIT",55,26,29,0,1
"LYN",99,56,43,0,1
"MYD88",26,18,8,0,1
"PLCG2",61,43,18,0,1
"PRKCQ",15,8,7,0,1
"SYK",56,20,36,0,1
"TNFRSF14",21,12,9,0,1
"BTRC",54,41,13,0,1
"SKP1",37,32,5,0,1
"WEE1",27,21,6,0,1
"BUB1",31,26,5,0,1
"PLK1",57,34,23,0,1
"BUB1B",10,8,2,0,1
"C11orf58",23,17,6,0,1
"KIAA1377",55,22,33,0,1
"RPLP1",35,27,8,0,1
"SF3B1",24,19,5,0,1
"POLR2C",17,14,3,0,1
"TSNAX",11,9,2,0,1
"C1QBP",23,19,4,0,1
"DCN",24,14,10,0,1
"UBQLN4",69,37,32,0,1
"C5",5,3,2,0,1
"C6",6,5,1,0,1
"FGFR3",24,13,11,0,1
"C7orf25",13,9,4,0,1
"C8orf33",34,29,5,0,1
"FEZ1",26,8,18,0,1
"IMMT",30,15,15,0,1
"CA2",5,4,1,0,1
"CCNE1",38,32,6,0,1
"CACHD1",16,14,2,0,1
"XAB2",8,3,5,0,1
"RIMS1",6,3,3,0,1
"CACNA1C",52,51,1,0,1
"REM1",4,2,2,0,1
"MPP3",8,7,1,0,1
"CALCOCO2",32,24,8,0,1
"DAXX",26,20,6,0,1
"GABARAPL2",9,8,1,0,1
"GPRASP2",20,8,12,0,1
"LYST",21,18,3,0,1
"TTN",12,5,7,0,1
"CALR",63,46,17,0,1
"THBS1",83,71,12,0,1
"TRAF6",58,24,34,0,1
"CAMK1",5,2,3,0,1
"KRT18",31,20,11,0,1
"CAMLG",20,16,4,0,1
"KCNA3",6,4,2,0,1
"LBP",5,4,1,0,1
"CANX",56,46,10,0,1
"EBI3",11,10,1,0,1
"CAPNS1",14,9,5,0,1
"CAPRIN1",32,31,1,0,1
"TRAF1",57,39,18,0,1
