"Name","K","Kin","Kout","TypeI","TypeII"
"C11orf58",39,33,6,0,1
"EEF1G",34,18,16,0,1
"KIAA1377",47,20,27,0,1
"RPLP1",43,36,7,0,1
"C14orf1",34,29,5,0,1
"TSNAX",24,22,2,0,1
"DCN",23,15,8,0,1
"UBQLN4",48,29,19,0,1
"CTSG",15,7,8,0,1
"CEP70",18,13,5,0,1
"C8orf33",44,41,3,0,1
"FEZ1",17,6,11,0,1
"IMMT",32,22,10,0,1
"CCNE1",45,39,6,0,1
"MPP3",6,5,1,0,1
"CALCOCO2",40,34,6,0,1
"GPRASP2",23,12,11,0,1
"PLAT",24,22,2,0,1
"THBS1",110,100,10,0,1
"TRAF6",69,42,27,0,1
"CAMLG",34,30,4,0,1
"KCNA3",9,7,2,0,1
"RYR1",9,5,4,0,1
"EBI3",14,13,1,0,1
"CAPNS1",22,17,5,0,1
"CAPRIN1",68,67,1,0,1
"RPP14",42,40,2,0,1
"TRAF1",62,48,14,0,1
"CASK",46,36,10,0,1
"EPB41",64,47,17,0,1
"PRKD2",23,20,3,0,1
"CASP1",16,9,7,0,1
"PLA2G4A",36,30,6,0,1
"CASP8",49,32,17,0,1
"EIF2AK2",60,47,13,0,1
"ROCK1",58,54,4,0,1
"TOP1",30,28,2,0,1
"CASP4",14,8,6,0,1
"RIPK1",10,7,3,0,1
"RYBP",100,97,3,0,1
"HRAS",48,25,23,0,1
"ILK",34,27,7,0,1
"IRS1",80,67,13,0,1
"PTEN",100,97,3,0,1
"STRN4",29,24,5,0,1
"CD5",18,14,4,0,1
"INSR",75,50,25,0,1
"ITCH",31,29,2,0,1
"KRT18",23,18,5,0,1
"PIK3R2",19,14,5,0,1
"UBE2L3",16,14,2,0,1
"TRIM24",42,34,8,0,1
"CBX2",61,60,1,0,1
"TAF4",36,30,6,0,1
"MCM10",33,26,7,0,1
"CCR5",37,29,8,0,1
"MMP1",15,12,3,0,1
"MMP3",14,11,3,0,1
"VCAM1",35,32,3,0,1
"CXCL13",9,7,2,0,1
"CCR1",9,7,2,0,1
"VCAN",73,61,12,0,1
"CCL21",6,4,2,0,1
"GOT2",26,22,4,0,1
"DPP4",18,11,7,0,1
"CCR3",12,6,6,0,1
"IL8",20,19,1,0,1
"SDC1",31,27,4,0,1
"CDC25A",79,76,3,0,1
"CDC25C",15,10,5,0,1
"GADD45G",30,20,10,0,1
"PTMA",59,44,15,0,1
"JAK1",72,48,24,0,1
"JAK2",61,35,26,0,1
"CD4",54,40,14,0,1
"CXCR4",26,16,10,0,1
"PTK2B",40,23,17,0,1
"SOD1",12,11,1,0,1
"PAFAH1B2",90,88,2,0,1
"RAP1B",68,66,2,0,1
"ITGB2",28,9,19,0,1
"ITGB1",90,64,26,0,1
"CD79A",12,7,5,0,1
"CD79B",9,5,4,0,1
"CD2",12,8,4,0,1
"PSTPIP1",10,9,1,0,1
"CD244",10,8,2,0,1
"LAT",20,10,10,0,1
"CD247",19,6,13,0,1
"CSK",35,28,7,0,1
"TRAF3",32,29,3,0,1
"CD28",40,28,12,0,1
"GRAP2",60,50,10,0,1
"PIK3CG",35,30,5,0,1
"CD3E",18,13,5,0,1
"IL16",19,14,5,0,1
"PTK2",60,42,18,0,1
"SIRPA",39,36,3,0,1
"UBQLN1",44,36,8,0,1
"CD48",11,7,4,0,1
"IL2",9,8,1,0,1
"SDCBP",48,42,6,0,1
"VANGL1",70,67,3,0,1
"COL4A3",30,24,6,0,1
"MELK",63,62,1,0,1
"SAFB",24,18,6,0,1
"ITSN1",59,52,7,0,1
"PRKCI",27,21,6,0,1
"TNK2",32,31,1,0,1
"CSE1L",56,54,2,0,1
"CDH2",44,40,4,0,1
"CDH5",36,30,6,0,1
"CDK9",44,35,9,0,1
"CDKN1B",74,69,5,0,1
"PAX6",26,22,4,0,1
"HDAC2",39,37,2,0,1
"GATA2",220,17,203,0,1
"MYB",322,27,295,0,1
"SMARCC1",53,38,15,0,1
"TAF9",22,16,6,0,1
"GARS",38,37,1,0,1
"SPTBN4",28,24,4,0,1
"PIN1",56,40,16,0,1
"SMN1",33,11,22,0,1
"NEK2",12,9,3,0,1
"LIMK1",30,29,1,0,1
"DAXX",21,17,4,0,1
"IKBKB",30,26,4,0,1
"TRIM28",42,41,1,0,1
"CHFR",18,15,3,0,1
"PML",26,17,9,0,1
"CHM",9,8,1,0,1
"CHMP2A",10,8,2,0,1
"CHMP4B",34,30,4,0,1
"MAPK8IP2",30,22,8,0,1
"CIB1",7,5,2,0,1
"TYROBP",7,5,2,0,1
"HGS",35,20,15,0,1
"CNKSR1",6,4,2,0,1
"CNOT7",35,33,2,0,1
"GNAI1",43,31,12,0,1
"MET",66,51,15,0,1
"PTPRB",39,36,3,0,1
"CNTNAP2",19,18,1,0,1
"COL17A1",7,4,3,0,1
"PPL",29,27,2,0,1
"KDR",50,31,19,0,1
"IGFBP3",43,36,7,0,1
"COL2A1",17,12,5,0,1
"COL3A1",34,30,4,0,1
"PXN",46,33,13,0,1
"XRN2",19,16,3,0,1
"STX8",6,5,1,0,1
"MAPK14",95,83,12,0,1
"TRIM37",53,48,5,0,1
"GPS1",19,14,5,0,1
"POLA2",48,44,4,0,1
"TAF11",25,21,4,0,1
"NUDT21",42,34,8,0,1
"WWP1",33,30,3,0,1
"NFIL3",19,18,1,0,1
"EBF1",304,43,261,0,1
"ETS1",355,76,279,0,1
"PROX1",61,51,10,0,1
"SNIP1",50,47,3,0,1
"UBTF",128,48,80,0,1
"IRS2",44,39,5,0,1
"EEF1D",44,40,4,0,1
"EIF2S2",46,42,4,0,1
"PER1",76,72,4,0,1
"CSF1",36,33,3,0,1
"INPP5D",16,8,8,0,1
"CSF2",3,2,1,0,1
"CSF2RB",20,10,10,0,1
"FES",11,8,3,0,1
"HNRNPK",53,44,9,0,1
"CSNK1G2",19,18,1,0,1
"HDAC3",16,13,3,0,1
"PPP1R8",18,12,6,0,1
"NAP1L4",25,23,2,0,1
"ERCC8",11,9,2,0,1
"LYST",27,24,3,0,1
"CTBP2",25,24,1,0,1
"CTCF",409,33,376,0,1
"SNRNP70",24,21,3,0,1
"CTGF",54,52,2,0,1
"NOV",15,11,4,0,1
"PPP2R5A",27,23,4,0,1
"RUVBL1",15,14,1,0,1
"ZFYVE9",31,27,4,0,1
"FAM118B",14,13,1,0,1
"CTTN",35,32,3,0,1
"LGALS3",16,14,2,0,1
"NCF4",6,5,1,0,1
"FMR1",46,44,2,0,1
"FXR2",31,27,4,0,1
"TRIM23",41,35,6,0,1
"DAG1",38,34,4,0,1
"MCM3",41,35,6,0,1
"MCM7",61,52,9,0,1
"DDR2",41,38,3,0,1
"GOLM1",26,25,1,0,1
"HSPD1",46,41,5,0,1
"PTCH1",30,29,1,0,1
"ILF3",35,34,1,0,1
"DLG1",37,15,22,0,1
"MAPK12",10,5,5,0,1
"DLG2",53,36,17,0,1
"NOS1",22,16,6,0,1
"KCNJ10",25,24,1,0,1
"DLST",22,20,2,0,1
"FLII",16,14,2,0,1
"SOX8",15,10,5,0,1
"RPS10",18,15,3,0,1
"DNAJC3",38,35,3,0,1
"HSPA1B",45,44,1,0,1
