"Name","K","Kin","Kout","TypeI","TypeII"
"LCP2",24,15,9,0,1
"CD244",3,1,2,0,1
"LAT",21,8,13,0,1
"CD247",17,3,14,0,1
"GAB2",16,12,4,0,1
"JAK3",16,7,9,0,1
"TRAF2",71,10,61,0,1
"TRAF5",13,8,5,0,1
"CD28",12,2,10,0,1
"GRAP2",23,12,11,0,1
"PIK3CG",10,7,3,0,1
"PKD2",6,4,2,0,1
"ITGB1",43,20,23,0,1
"ITGB3",29,11,18,0,1
"CD3E",12,6,6,0,1
"CTSD",7,3,4,0,1
"IL16",7,3,4,0,1
"LLGL1",6,5,1,0,1
"CD47",18,10,8,0,1
"ITGAV",14,7,7,0,1
"PTK2",44,19,25,0,1
"CD48",5,2,3,0,1
"CD55",4,1,3,0,1
"SDCBP",32,22,10,0,1
"ITGA4",10,4,6,0,1
"SHC1",58,26,32,0,1
"KPNB1",25,15,10,0,1
"PTTG1",5,4,1,0,1
"CDC37",30,25,5,0,1
"SAFB",13,8,5,0,1
"PARD3",21,11,10,0,1
"STAU1",19,13,6,0,1
"TNK2",12,10,2,0,1
"ERBB2IP",18,16,2,0,1
"CDH5",18,10,8,0,1
"NOL12",4,3,1,0,1
"CDK5RAP1",7,5,2,0,1
"CDK5RAP2",13,9,4,0,1
"GATA2",35,7,28,0,1
"MYC",47,17,30,0,1
"SOX10",16,7,9,0,1
"SOX8",8,5,3,0,1
"CEBPG",19,16,3,0,1
"SMARCC1",17,14,3,0,1
"NFYB",16,7,9,0,1
"RPS6KA6",17,16,1,0,1
"SNAP25",31,29,2,0,1
"NR5A2",15,13,2,0,1
"RIPK1",13,8,5,0,1
"CGN",5,3,2,0,1
"PPP2R5A",13,10,3,0,1
"CHFR",7,3,4,0,1
"CHMP2A",4,2,2,0,1
"CHMP2B",4,2,2,0,1
"GPRASP1",16,5,11,0,1
"CIB1",8,5,3,0,1
"PRMT1",20,13,7,0,1
"CKAP5",3,2,1,0,1
"LSM1",8,2,6,0,1
"HGS",31,14,17,0,1
"VCL",35,15,20,0,1
"SNX5",10,6,4,0,1
"RABAC1",19,9,10,0,1
"CNKSR1",8,6,2,0,1
"CNOT7",10,6,4,0,1
"CNR1",10,7,3,0,1
"MET",21,4,17,0,1
"HN1L",13,10,3,0,1
"CNTNAP4",3,1,2,0,1
"KRT18",20,8,12,0,1
"IGFBP3",23,17,6,0,1
"COL2A1",14,9,5,0,1
"COL3A1",6,4,2,0,1
"COL7A1",9,6,3,0,1
"SMN1",34,12,22,0,1
"STX8",5,3,2,0,1
"TRIM37",25,20,5,0,1
"COPS3",11,4,7,0,1
"GPS1",10,4,6,0,1
"MAPKAPK3",4,3,1,0,1
"POLA2",21,10,11,0,1
"NUDT21",23,14,9,0,1
"EBF1",41,14,27,0,1
"KLF4",18,12,6,0,1
"NFATC2",6,2,4,0,1
"PROX1",11,6,5,0,1
"SNIP1",31,26,5,0,1
"TCF3",74,11,63,0,1
"TUBB2A",7,6,1,0,1
"FGFR1",9,7,2,0,1
"FRS2",22,17,5,0,1
"IRS4",12,9,3,0,1
"GNB2L1",40,26,14,0,1
"JAK1",32,12,20,0,1
"CTDP1",11,6,5,0,1
"RNF126",7,3,4,0,1
"CTCF",72,15,57,0,1
"RUVBL1",7,6,1,0,1
"ZFYVE9",19,14,5,0,1
"INS",8,5,3,0,1
"PPBP",6,2,4,0,1
"WASL",17,9,8,0,1
"LNX1",20,10,10,0,1
"NCF4",6,5,1,0,1
"FMR1",8,6,2,0,1
"TRIM23",11,9,2,0,1
"PAFAH1B1",8,3,5,0,1
"DAG1",20,15,5,0,1
"MCRS1",9,7,2,0,1
"MCM3",17,8,9,0,1
"DCX",15,13,2,0,1
"PLCG1",33,12,21,0,1
"SNAPIN",20,10,10,0,1
"SF1",22,19,3,0,1
"NUP214",14,13,1,0,1
"EIF3E",8,3,5,0,1
"DFNB31",5,2,3,0,1
"PTCH1",6,5,1,0,1
"ILF3",22,21,1,0,1
"DIS3",10,6,4,0,1
"DLG2",22,7,15,0,1
"SCN5A",14,12,2,0,1
"DLG3",28,11,17,0,1
"GRIN2D",11,5,6,0,1
"DYNLL2",6,4,2,0,1
"MAGI2",6,4,2,0,1
"NOTCH1",12,9,3,0,1
"FLII",5,2,3,0,1
"KRT8",16,7,9,0,1
"DPM2",2,1,1,0,1
"DPPA2",7,2,5,0,1
"FLNA",21,7,14,0,1
"NCK1",35,4,31,0,1
"KIF5A",8,6,2,0,1
"DUSP23",13,8,5,0,1
"KIAA1377",42,15,27,0,1
"PRPF3",6,4,2,0,1
"PNN",19,13,6,0,1
"HSPA8",19,12,7,0,1
"DYRK1B",4,1,3,0,1
"MBP",28,8,20,0,1
"TFDP1",12,8,4,0,1
"EBI3",3,2,1,0,1
"RHOG",7,4,3,0,1
"EEA1",9,5,4,0,1
"RAB5C",3,2,1,0,1
"RPLP1",14,11,3,0,1
"EFNA1",18,15,3,0,1
"PTPN13",13,6,7,0,1
"EPS8",27,23,4,0,1
"UPF2",16,5,11,0,1
"EIF3L",11,9,2,0,1
"EIF3F",4,1,3,0,1
"GADD45G",12,4,8,0,1
"ELK1",15,2,13,0,1
"SRF",46,19,27,0,1
"OSGEP",11,4,7,0,1
"ENAH",20,12,8,0,1
"PFN1",18,10,8,0,1
"TGFB2",7,5,2,0,1
"KHDRBS1",26,21,5,0,1
"PXN",31,8,23,0,1
"EPHB2",17,7,10,0,1
"MST1R",12,4,8,0,1
"SYNCRIP",28,26,2,0,1
"ERG",77,19,58,0,1
"FLI1",55,13,42,0,1
"PIK3CB",14,9,5,0,1
"RNF4",19,18,1,0,1
"THRB",20,7,13,0,1
"ESRRG",26,21,5,0,1
"NR0B2",6,5,1,0,1
"ETF1",3,2,1,0,1
"ETS1",39,15,24,0,1
"EXOSC4",15,7,8,0,1
"RAB27A",12,5,7,0,1
"RDX",16,11,5,0,1
"GP1BA",4,3,1,0,1
"PROC",4,2,2,0,1
"NACA",9,8,1,0,1
"RAP1A",11,6,5,0,1
"PLAUR",9,3,6,0,1
"HIF1AN",19,15,4,0,1
"TNFRSF1A",28,9,19,0,1
"FCER1G",10,3,7,0,1
"FCGR3B",3,2,1,0,1
"NBR1",16,14,2,0,1
"GPC3",6,5,1,0,1
"SDC2",29,18,11,0,1
"KDR",27,13,14,0,1
"FLNB",12,7,5,0,1
"MYLK",23,20,3,0,1
"FNBP1L",13,12,1,0,1
"SYNJ1",7,1,6,0,1
"KRAS",9,3,6,0,1
"NR1H3",21,9,12,0,1
"TAF10",12,5,7,0,1
"FUNDC2",8,6,2,0,1
"SNAP23",10,6,4,0,1
"HNRNPK",28,20,8,0,1
"FZD5",15,14,1,0,1
"ROR2",7,3,4,0,1
"GABARAP",9,4,5,0,1
"GABBR1",9,8,1,0,1
"GABRB2",5,3,2,0,1
"GNAQ",17,5,12,0,1
"MBD3",5,1,4,0,1
"MAPK8IP2",21,7,14,0,1
"GGA1",9,4,5,0,1
"GGA2",23,18,5,0,1
"GGA3",11,7,4,0,1
"GHR",15,8,7,0,1
"GHRL",2,1,1,0,1
"LEP",6,2,4,0,1
"NTRK1",14,3,11,0,1
"HMOX2",18,6,12,0,1
"TWIST1",13,6,7,0,1
"PSD",8,6,2,0,1
"GNB1",7,2,5,0,1
"OPRM1",3,1,2,0,1
"GNAI3",11,2,9,0,1
"GNAO1",11,1,10,0,1
"GNAS",3,1,2,0,1
"PLEKHF2",19,17,2,0,1
"GOLGA2",9,1,8,0,1
"PRKD2",10,7,3,0,1
"IGF2",9,2,7,0,1
"SUCLG2",3,2,1,0,1
"MAP4K1",11,6,5,0,1
"SHB",15,9,6,0,1
"NGFR",26,11,15,0,1
"PDCD6IP",11,3,8,0,1
"USP8",7,6,1,0,1
"PPP2R1A",17,9,8,0,1
"RAP2A",9,6,3,0,1
"GUCY2D",2,1,1,0,1
"HAND2",7,3,4,0,1
"MMP2",18,4,14,0,1
"SMAD1",49,13,36,0,1
"PSMD4",8,6,2,0,1
"PHF12",25,24,1,0,1
"HEXDC",6,3,3,0,1
"HHIP",9,8,1,0,1
"HIF1A",17,5,12,0,1
"HK3",4,3,1,0,1
"HLA-B",8,4,4,0,1
"HLA-C",11,4,7,0,1
"PPP1R16A",7,1,6,0,1
"HMGA1",21,13,8,0,1
"RPS6KA5",29,21,8,0,1
"NR1H2",16,1,15,0,1
"PJA1",11,8,3,0,1
"PKNOX1",15,14,1,0,1
"MEIS1",7,5,2,0,1
"SMAD6",10,7,3,0,1
"IKBKE",7,5,2,0,1
"MAP3K3",14,9,5,0,1
"HSP90AB1",28,23,5,0,1
"HSPBP1",3,1,2,0,1
"VDAC1",6,2,4,0,1
"LIN7C",2,1,1,0,1
"MYF6",7,4,3,0,1
"IFNAR1",13,4,9,0,1
"IGFBP5",15,9,6,0,1
"IGF2R",4,3,1,0,1
"IKZF4",4,2,2,0,1
"IKZF5",12,10,2,0,1
"IL10",3,2,1,0,1
"IL10RB",5,2,3,0,1
"IL18",6,2,4,0,1
"TICAM2",6,2,4,0,1
"IL2",5,3,2,0,1
"IL21",2,1,1,0,1
"IL21R",3,2,1,0,1
"IL2RG",8,5,3,0,1
"PTPN6",51,9,42,0,1
"INPP5D",9,4,5,0,1
"IL6ST",11,8,3,0,1
"IMMT",11,4,7,0,1
"ING4",6,5,1,0,1
"IPO5",7,4,3,0,1
"IRF1",8,4,4,0,1
"IRF3",8,5,3,0,1
"IRF4",3,1,2,0,1
"LMX1A",7,5,2,0,1
"TLN1",17,10,7,0,1
"LTB",5,4,1,0,1
"NME2",6,3,3,0,1
"RANBP9",15,9,6,0,1
"PRKG1",13,4,9,0,1
"MDK",13,10,3,0,1
"PRMT5",18,4,14,0,1
"TJP1",20,8,12,0,1
"PGR",24,10,14,0,1
"NR5A1",11,6,5,0,1
"NUDT18",13,7,6,0,1
"KCTD15",16,13,3,0,1
"KIAA1279",6,4,2,0,1
"KLRD1",3,2,1,0,1
"RAE1",10,7,3,0,1
"LAMA2",2,1,1,0,1
"LEF1",20,9,11,0,1
"LIMS1",8,5,3,0,1
"LMNB1",19,12,7,0,1
"SHANK2",14,9,5,0,1
"RPL18A",7,5,2,0,1
"LRRC41",15,13,2,0,1
"LSM2",8,2,6,0,1
"LSM7",6,1,5,0,1
"TNFRSF14",16,6,10,0,1
"MED12",7,5,2,0,1
"MAFF",4,2,2,0,1
"NRF1",44,9,35,0,1
"PRRX1",9,7,2,0,1
"BACH2",18,15,3,0,1
"MAP1B",12,8,4,0,1
"QARS",17,8,9,0,1
"RAB8A",7,5,2,0,1
"PPM1F",2,1,1,0,1
"MAST2",10,5,5,0,1
"ZNF512B",27,18,9,0,1
"ZMYND19",5,2,3,0,1
"MCM7",16,9,7,0,1
"MCM4",22,19,3,0,1
"MEF2A",9,5,4,0,1
"MEF2C",15,8,7,0,1
"PAX3",6,4,2,0,1
"MESDC2",8,4,4,0,1
"RNF5",5,1,4,0,1
"MST1",2,1,1,0,1
"MTMR9",4,3,1,0,1
"MXD1",7,4,3,0,1
"MYBL2",16,6,10,0,1
"TLR2",13,6,7,0,1
"RAB11A",12,9,3,0,1
"NADSYN1",3,2,1,0,1
"NEDD8",13,5,8,0,1
"TNNT1",20,8,12,0,1
"NR1D2",4,2,2,0,1
"RBPJ",11,4,7,0,1
"PHYHIP",10,4,6,0,1
"NEDD4L",19,14,5,0,1
"TARBP2",8,5,3,0,1
"NFIX",6,5,1,0,1
"NLGN3",7,4,3,0,1
"SFPQ",29,19,10,0,1
"NOP2",8,6,2,0,1
"NUAK1",21,15,6,0,1
"NUP98",16,9,7,0,1
"P4HB",7,3,4,0,1
"PBX2",14,10,4,0,1
"ZNF384",13,8,5,0,1
"E2F6",13,3,10,0,1
"TRIM39",7,6,1,0,1
"TICAM1",9,5,4,0,1
"TUBG1",7,4,3,0,1
"WBP11",11,6,5,0,1
"PITPNA",12,11,1,0,1
"PLA2G2A",5,1,4,0,1
"PLAU",5,3,2,0,1
"PORCN",5,2,3,0,1
"PPP1CB",10,9,1,0,1
"PPP1R12C",2,1,1,0,1
"PPP1R9B",5,1,4,0,1
"SNRPD1",21,15,6,0,1
"SERPINB6",5,4,1,0,1
"PTGDS",3,2,1,0,1
"PTGFR",7,5,2,0,1
"RRAS2",10,5,5,0,1
"PTPRS",14,4,10,0,1
"STX4",8,3,5,0,1
"RBM8A",13,11,2,0,1
"RFX1",11,8,3,0,1
"RFX2",2,1,1,0,1
"RINT1",5,2,3,0,1
"SH3BP2",12,4,8,0,1
"SIVA1",3,1,2,0,1
"SMAD5",14,8,6,0,1
"SOX5",17,16,1,0,1
"SMG5",3,2,1,0,1
"UPF1",13,7,6,0,1
"TCEB1",9,7,2,0,1
"SOX6",10,9,1,0,1
"ZBTB7A",5,3,2,0,1
