"Name","K","Kin","Kout","TypeI","TypeII"
"GOLGA3",12,9,3,0,1
"STX6",45,40,5,0,1
"IGF2",62,55,7,0,1
"LRSAM1",16,10,6,0,1
"STMN2",16,13,3,0,1
"NGFR",51,31,20,0,1
"USP8",24,22,2,0,1
"VAV3",109,101,8,0,1
"WASL",69,58,11,0,1
"MAP2K2",19,12,7,0,1
"TUBA1B",40,38,2,0,1
"SGK1",45,41,4,0,1
"TAF1C",13,9,4,0,1
"HAND2",57,26,31,0,1
"TCF3",241,26,215,0,1
"MMP2",56,35,21,0,1
"MED25",8,5,3,0,1
"SPOP",28,26,2,0,1
"ID1",19,15,4,0,1
"ID3",34,28,6,0,1
"NR4A1",41,12,29,0,1
"HEXDC",6,3,3,0,1
"SMAD7",60,46,14,0,1
"HHIP",45,43,2,0,1
"HIPK2",38,32,6,0,1
"HLA-B",20,14,6,0,1
"HLA-C",21,13,8,0,1
"HSPA5",48,31,17,0,1
"NR1H2",45,10,35,0,1
"SEPT2",4,1,3,0,1
"TNPO1",79,74,5,0,1
"MARS",31,30,1,0,1
"PKNOX1",31,28,3,0,1
"MEIS1",46,36,10,0,1
"PBX1",180,49,131,0,1
"HOXC8",31,29,2,0,1
"SMAD6",18,15,3,0,1
"NUAK1",46,37,9,0,1
"UBC",16,12,4,0,1
"HTRA1",17,11,6,0,1
"ICAM4",4,3,1,0,1
"IDH3B",6,5,1,0,1
"IFNAR1",38,30,8,0,1
"IGF1",92,90,2,0,1
"IGFBP5",52,45,7,0,1
"RANBP10",10,8,2,0,1
"IL12B",4,3,1,0,1
"IL4R",19,8,11,0,1
"IL2RB",18,6,12,0,1
"IL18",8,5,3,0,1
"IL1RAP",35,27,8,0,1
"TICAM2",12,6,6,0,1
"IL21",2,1,1,0,1
"PTPN6",65,13,52,0,1
"IL7R",19,11,8,0,1
"LIMS1",38,33,5,0,1
"NUP62",37,34,3,0,1
"NLRP12",6,5,1,0,1
"TRAF4",19,13,6,0,1
"IRF3",31,16,15,0,1
"TLN1",60,53,7,0,1
"ITGB7",12,3,9,0,1
"ITGA5",41,27,14,0,1
"LTB",10,8,2,0,1
"VTN",12,3,9,0,1
"PPIA",32,27,5,0,1
"PGR",160,32,128,0,1
"POLR3F",23,20,3,0,1
"VTA1",44,38,6,0,1
"KHSRP",66,59,7,0,1
"KISS1",2,1,1,0,1
"PEA15",12,11,1,0,1
"LAMA2",6,5,1,0,1
"STOM",16,15,1,0,1
"LRPAP1",32,29,3,0,1
"LEF1",32,17,15,0,1
"SHANK2",30,27,3,0,1
"LRP10",39,38,1,0,1
"LRP12",37,33,4,0,1
"LRRC41",15,14,1,0,1
"LSM2",10,3,7,0,1
"LSM4",20,14,6,0,1
"LSM5",13,9,4,0,1
"SNRPD3",42,34,8,0,1
"LSM7",15,4,11,0,1
"TRAF5",27,20,7,0,1
"PTCD3",29,28,1,0,1
"NDN",19,14,5,0,1
"MED12",12,10,2,0,1
"MACF1",30,27,3,0,1
"MAP3K2",61,59,2,0,1
"MAP2K6",29,25,4,0,1
"MAP3K5",42,26,16,0,1
"PHC2",26,21,5,0,1
"MAPK8IP3",32,19,13,0,1
"ZNF512B",50,40,10,0,1
"POMC",8,5,3,0,1
"RPL18A",24,20,4,0,1
"MESDC2",22,19,3,0,1
"SPOCK3",11,10,1,0,1
"TUBB3",15,9,6,0,1
"MTA1",24,19,5,0,1
"OSGEP",11,3,8,0,1
"ZFHX3",79,78,1,0,1
"RAB11A",48,45,3,0,1
"PNKP",6,4,2,0,1
"NEDD8",15,8,7,0,1
"NAGK",24,16,8,0,1
"NR1D2",31,29,2,0,1
"PSMD4",11,9,2,0,1
"SDCBP2",7,2,5,0,1
"TLX1",44,21,23,0,1
"SMPD1",13,10,3,0,1
"NKX2-1",19,3,16,0,1
"GATA6",129,90,39,0,1
"NLGN3",12,9,3,0,1
"WDYHV1",16,8,8,0,1
"SFPQ",175,56,119,0,1
"SYN1",10,7,3,0,1
"NPPA",4,2,2,0,1
"NR4A3",25,24,1,0,1
"SIX3",28,25,3,0,1
"STX4",27,20,7,0,1
"NUP98",33,27,6,0,1
"RANBP2",46,35,11,0,1
"P2RY1",23,20,3,0,1
"BACH2",78,61,17,0,1
"WT1",22,18,4,0,1
"PBX2",13,10,3,0,1
"YBX1",37,32,5,0,1
"PDGFRB",43,20,23,0,1
"SCMH1",8,5,3,0,1
"TICAM1",15,8,7,0,1
"PLA2G10",4,3,1,0,1
"RND1",7,4,3,0,1
"PPFIA3",8,4,4,0,1
"WBP11",25,19,6,0,1
"PRKAR1B",11,10,1,0,1
"PTAFR",15,12,3,0,1
"PTGDS",9,4,5,0,1
"PTGFR",15,13,2,0,1
"PVR",38,35,3,0,1
"RAB3A",9,5,4,0,1
"RAB5B",68,64,4,0,1
"VAMP2",25,22,3,0,1
"RBM8A",35,33,2,0,1
"RFX2",9,7,2,0,1
"RFX3",28,26,2,0,1
"RNF216",19,15,4,0,1
"SCARB1",18,14,4,0,1
"SMAD5",67,57,10,0,1
"SOX5",37,35,2,0,1
"ZNF76",31,12,19,0,1
"ZNF83",25,17,8,0,1
"SMG5",13,12,1,0,1
"UPF1",20,14,6,0,1
"TCEB2",14,8,6,0,1
"TCEB1",49,45,4,0,1
"SOX6",56,55,1,0,1
"NKX3-1",32,16,16,0,1
"SPOCK2",12,11,1,0,1
"STAT4",14,4,10,0,1
"TCF7L2",156,50,106,0,1
"YEATS4",11,10,1,0,1
"TM4SF1",22,18,4,0,1
"TNFRSF10A",19,8,11,0,1
"TNFSF10",11,10,1,0,1
"TNFRSF10B",40,34,6,0,1
"TNFSF12",4,3,1,0,1
"TNFRSF4",7,1,6,0,1
"TNFSF14",11,9,2,0,1
"TNPO2",31,30,1,0,1
"TYRO3",26,22,4,0,1
"UBD",4,3,1,0,1
"ZBTB43",33,31,2,0,1
"ZNF417",34,32,2,0,1
"ZNF165",3,2,1,0,1
"ZNF250",15,12,3,0,1
"KLF2",50,46,4,0,1
"ASH2L",9,6,3,0,1
"hsa-miR-130a-5p",749,26,723,0,1
"hsa-miR-141-5p",432,44,388,0,1
"hsa-miR-142-5p",651,38,613,0,1
"hsa-miR-181a-5p",657,42,615,0,1
"hsa-miR-214-5p",225,20,205,0,1
"hsa-miR-222-5p",329,15,314,0,1
"hsa-miR-223-5p",215,33,182,0,1
"hsa-miR-23a-5p",802,53,749,0,1
"hsa-miR-338-5p",231,17,214,0,1
"hsa-miR-342-5p",314,35,279,0,1
"hsa-miR-3614-5p",110,66,44,0,1
"hsa-miR-3648",123,119,4,0,1
"hsa-miR-429",337,22,315,0,1
"hsa-miR-4473",33,23,10,0,1
"hsa-miR-4757-5p",10,8,2,0,1
"hsa-miR-663a",116,88,28,0,1
"hsa-miR-9-5p",692,50,642,0,1
